state,year,chapter,chapter_amount,state_total_amount,percentage,Population,% of Total,state_total_amount_per_capita
KARNATAKA,2010,Seattle,45545.0,320261.0,14.221213322883521,61095297,5.05,63418.0198019802
KARNATAKA,2010,Silicon Valley,123103.0,320261.0,38.43833623201077,61095297,5.05,63418.0198019802
KARNATAKA,2010,Stanford,3000.0,320261.0,0.9367359747206184,61095297,5.05,63418.0198019802
KARNATAKA,2010,UFlorida,3000.0,320261.0,0.9367359747206184,61095297,5.05,63418.0198019802
KARNATAKA,2010,Work an Hour,12750.0,320261.0,3.981127892562629,61095297,5.05,63418.0198019802
KARNATAKA,2011,Arizona,10500.0,238167.0,4.408671226492335,61095297,5.05,47161.78217821782
KARNATAKA,2011,Austin,16173.0,238167.0,6.790613309148623,61095297,5.05,47161.78217821782
KARNATAKA,2011,Bangalore,6352.0,238167.0,2.667036155302792,61095297,5.05,47161.78217821782
KARNATAKA,2011,Berkeley,9919.0,238167.0,4.164724751959759,61095297,5.05,47161.78217821782
KARNATAKA,2011,Boston,16912.0,238167.0,7.100899788803655,61095297,5.05,47161.78217821782
KARNATAKA,2011,CentralNJ,10400.0,238167.0,4.366683881478123,61095297,5.05,47161.78217821782
KARNATAKA,2011,Chicago,29277.0,238167.0,12.292634999811057,61095297,5.05,47161.78217821782
KARNATAKA,2011,Detroit,20200.0,238167.0,8.481443692870968,61095297,5.05,47161.78217821782
KARNATAKA,2011,Houston,12888.0,238167.0,5.411329025431734,61095297,5.05,47161.78217821782
KARNATAKA,2011,Kansas City,2000.0,238167.0,0.8397469002842544,61095297,5.05,47161.78217821782
KARNATAKA,2011,Madison,3400.0,238167.0,1.4275697304832322,61095297,5.05,47161.78217821782
KARNATAKA,2011,San Diego,4700.0,238167.0,1.9734052156679978,61095297,5.05,47161.78217821782
KARNATAKA,2011,Seattle,42678.0,238167.0,17.919359105165704,61095297,5.05,47161.78217821782
KARNATAKA,2011,Silicon Valley,32184.0,238167.0,13.51320711937422,61095297,5.05,47161.78217821782
KARNATAKA,2011,St. Louis,6043.0,238167.0,2.537295259208874,61095297,5.05,47161.78217821782
KARNATAKA,2011,Stanford,14541.0,238167.0,6.105379838516671,61095297,5.05,47161.78217821782
KARNATAKA,2012,Austin,11486.0,162548.0,7.066220439500947,61095297,5.05,32187.72277227723
KARNATAKA,2012,Bangalore,2555.0,162548.0,1.5718433939513252,61095297,5.05,32187.72277227723
KARNATAKA,2012,Berkeley,3901.0,162548.0,2.3999064891601254,61095297,5.05,32187.72277227723
KARNATAKA,2012,Boston,27302.0,162548.0,16.796269409651305,61095297,5.05,32187.72277227723
KARNATAKA,2012,Chicago,11132.0,162548.0,6.848438615055246,61095297,5.05,32187.72277227723
KARNATAKA,2012,Detroit,23000.0,162548.0,14.149666560031498,61095297,5.05,32187.72277227723
KARNATAKA,2012,Houston,6757.0,162548.0,4.156925954179688,61095297,5.05,32187.72277227723
KARNATAKA,2012,San Diego,6000.0,162548.0,3.6912173634864778,61095297,5.05,32187.72277227723
KARNATAKA,2012,San Francisco,5000.0,162548.0,3.0760144695720646,61095297,5.05,32187.72277227723
KARNATAKA,2012,Seattle,15985.0,162548.0,9.83401825922189,61095297,5.05,32187.72277227723
KARNATAKA,2012,Silicon Valley,19729.0,162548.0,12.137337894037453,61095297,5.05,32187.72277227723
KARNATAKA,2012,St. Louis,10670.0,162548.0,6.564214878066786,61095297,5.05,32187.72277227723
KARNATAKA,2012,Stanford,16101.0,162548.0,9.905381794915963,61095297,5.05,32187.72277227723
KARNATAKA,2012,UFlorida,2930.0,162548.0,1.80254447916923,61095297,5.05,32187.72277227723
KARNATAKA,2013,Bangalore,10525.0,188437.0,5.585421122178765,61095297,5.05,37314.25742574257
KARNATAKA,2013,Boston,21263.0,188437.0,11.283877370155542,61095297,5.05,37314.25742574257
KARNATAKA,2013,Chicago,25321.0,188437.0,13.437382255077294,61095297,5.05,37314.25742574257
KARNATAKA,2013,Detroit,24248.0,188437.0,12.867961175353035,61095297,5.05,37314.25742574257
KARNATAKA,2013,San Diego,6311.0,188437.0,3.3491299479401606,61095297,5.05,37314.25742574257
KARNATAKA,2013,San Francisco,4003.0,188437.0,2.1243174111241423,61095297,5.05,37314.25742574257
KARNATAKA,2013,Seattle,31400.0,188437.0,16.663394131725724,61095297,5.05,37314.25742574257
KARNATAKA,2013,Silicon Valley,36849.0,188437.0,19.555076763056086,61095297,5.05,37314.25742574257
KARNATAKA,2013,St. Louis,12463.0,188437.0,6.613881562538143,61095297,5.05,37314.25742574257
KARNATAKA,2013,Stanford,16054.0,188437.0,8.519558260851106,61095297,5.05,37314.25742574257
KARNATAKA,2014,Boston,21500.0,174853.0,12.296042961802199,61095297,5.05,34624.35643564357
KARNATAKA,2014,Chicago,21490.0,174853.0,12.290323872052523,61095297,5.05,34624.35643564357
KARNATAKA,2014,Detroit,32186.0,174853.0,18.407462268305377,61095297,5.05,34624.35643564357
KARNATAKA,2014,San Diego,9668.0,174853.0,5.5292159699862165,61095297,5.05,34624.35643564357
KARNATAKA,2014,Seattle,34278.0,174853.0,19.60389584393748,61095297,5.05,34624.35643564357
KARNATAKA,2014,Silicon Valley,20379.0,174853.0,11.654933000863583,61095297,5.05,34624.35643564357
KARNATAKA,2014,St. Louis,16384.0,174853.0,9.370156645868244,61095297,5.05,34624.35643564357
KARNATAKA,2014,Stanford,18968.0,174853.0,10.847969437184378,61095297,5.05,34624.35643564357
KARNATAKA,2015,Austin,10090.0,132417.0,7.619867539666357,61095297,5.05,26221.188118811882
KARNATAKA,2015,Bangalore,9167.0,132417.0,6.922827129447125,61095297,5.05,26221.188118811882
KARNATAKA,2015,Boston,26151.0,132417.0,19.74897482951585,61095297,5.05,26221.188118811882
KARNATAKA,2015,Chicago,9319.0,132417.0,7.037616016070444,61095297,5.05,26221.188118811882
KARNATAKA,2015,Detroit,31437.0,132417.0,23.74090939985047,61095297,5.05,26221.188118811882
KARNATAKA,2015,NYC/NJ,6570.0,132417.0,4.961598586284238,61095297,5.05,26221.188118811882
KARNATAKA,2015,San Diego,9730.0,132417.0,7.34799912397955,61095297,5.05,26221.188118811882
KARNATAKA,2015,Seattle,25258.0,132417.0,19.074590120603848,61095297,5.05,26221.188118811882
KARNATAKA,2015,Stanford,4695.0,132417.0,3.5456172545821154,61095297,5.05,26221.188118811882
KARNATAKA,2016,Atlanta,4495.0,214548.0,2.0951022614985924,61095297,5.05,42484.75247524753
KARNATAKA,2016,Austin,6062.0,214548.0,2.8254749519920948,61095297,5.05,42484.75247524753
KARNATAKA,2016,Boston,24186.0,214548.0,11.273001845740813,61095297,5.05,42484.75247524753
KARNATAKA,2016,Chicago,18958.0,214548.0,8.836251095325988,61095297,5.05,42484.75247524753
KARNATAKA,2016,Detroit,36642.0,214548.0,17.07869567649197,61095297,5.05,42484.75247524753
KARNATAKA,2016,Madison,10074.0,214548.0,4.695452765814643,61095297,5.05,42484.75247524753
KARNATAKA,2016,NYC/NJ,7770.0,214548.0,3.6215672017450644,61095297,5.05,42484.75247524753
KARNATAKA,2016,San Diego,20985.0,214548.0,9.781028021701438,61095297,5.05,42484.75247524753
KARNATAKA,2016,Seattle,49301.0,214548.0,22.979007028730166,61095297,5.05,42484.75247524753
KARNATAKA,2016,St. Louis,17261.0,214548.0,8.045285903387587,61095297,5.05,42484.75247524753
KARNATAKA,2016,Stanford,18814.0,214548.0,8.76913324757164,61095297,5.05,42484.75247524753
KARNATAKA,2017,Atlanta,7870.0,327484.0,2.4031708419342626,61095297,5.05,64848.31683168317
KARNATAKA,2017,Austin,12582.0,327484.0,3.8420197627975714,61095297,5.05,64848.31683168317
KARNATAKA,2017,Boston,50632.0,327484.0,15.46090801382663,61095297,5.05,64848.31683168317
KARNATAKA,2017,Chicago,17707.0,327484.0,5.406981715137229,61095297,5.05,64848.31683168317
KARNATAKA,2017,Detroit,39439.0,327484.0,12.04303110991682,61095297,5.05,64848.31683168317
KARNATAKA,2017,Houston,3991.0,327484.0,1.2186854930317206,61095297,5.05,64848.31683168317
KARNATAKA,2017,NYC/NJ,11127.0,327484.0,3.397723247547972,61095297,5.05,64848.31683168317
KARNATAKA,2017,San Diego,23514.0,327484.0,7.180198116549205,61095297,5.05,64848.31683168317
KARNATAKA,2017,Seattle,91436.0,327484.0,27.920753380317816,61095297,5.05,64848.31683168317
KARNATAKA,2017,Silicon Valley,42594.0,327484.0,13.0064369556986,61095297,5.05,64848.31683168317
KARNATAKA,2017,Stanford,26592.0,327484.0,8.120091363242175,61095297,5.05,64848.31683168317
KARNATAKA,2018,Atlanta,13844.0,247066.0,5.603361045226782,61095297,5.05,48923.960396039605
KARNATAKA,2018,Austin,8983.0,247066.0,3.6358705770927604,61095297,5.05,48923.960396039605
KARNATAKA,2018,Boston,49572.0,247066.0,20.064274323460126,61095297,5.05,48923.960396039605
KARNATAKA,2018,Chicago,28398.0,247066.0,11.494094695344565,61095297,5.05,48923.960396039605
KARNATAKA,2018,Detroit,36336.0,247066.0,14.7070013680555,61095297,5.05,48923.960396039605
KARNATAKA,2018,San Diego,11097.0,247066.0,4.491512389402022,61095297,5.05,48923.960396039605
KARNATAKA,2018,Seattle,48171.0,247066.0,19.49721936648507,61095297,5.05,48923.960396039605
KARNATAKA,2018,Silicon Valley,37302.0,247066.0,15.097990010766354,61095297,5.05,48923.960396039605
KARNATAKA,2018,Stanford,13363.0,247066.0,5.408676224166822,61095297,5.05,48923.960396039605
KARNATAKA,2019,Atlanta,5789.0,211966.0,2.7310983837030465,61095297,5.05,41973.46534653466
KARNATAKA,2019,Austin,7503.0,211966.0,3.5397186341205664,61095297,5.05,41973.46534653466
KARNATAKA,2019,Boston,19394.0,211966.0,9.14958059311399,61095297,5.05,41973.46534653466
KARNATAKA,2019,Chicago,24076.0,211966.0,11.35842540784843,61095297,5.05,41973.46534653466
KARNATAKA,2019,Detroit,41067.0,211966.0,19.374333619542757,61095297,5.05,41973.46534653466
KARNATAKA,2019,NYC/NJ,11341.0,211966.0,5.350386382721757,61095297,5.05,41973.46534653466
KARNATAKA,2019,San Diego,20080.0,211966.0,9.473217402791013,61095297,5.05,41973.46534653466
KARNATAKA,2019,Seattle,32636.0,211966.0,15.396808922185635,61095297,5.05,41973.46534653466
KARNATAKA,2019,Silicon Valley,40569.0,211966.0,19.13939027957314,61095297,5.05,41973.46534653466
KARNATAKA,2019,Stanford,9511.0,211966.0,4.487040374399668,61095297,5.05,41973.46534653466
KARNATAKA,2020,Austin,8064.0,149402.0,5.397518105513983,61095297,5.05,29584.554455445545
KARNATAKA,2020,Boston,17458.0,149402.0,11.685251870791555,61095297,5.05,29584.554455445545
KARNATAKA,2020,Chicago,9847.0,149402.0,6.590942557663218,61095297,5.05,29584.554455445545
KARNATAKA,2020,Detroit,41751.0,149402.0,27.945409030668934,61095297,5.05,29584.554455445545
KARNATAKA,2020,San Diego,20197.0,149402.0,13.51856066183853,61095297,5.05,29584.554455445545
KARNATAKA,2020,Seattle,38768.0,149402.0,25.948782479484876,61095297,5.05,29584.554455445545
KARNATAKA,2020,Stanford,13317.0,149402.0,8.913535294038901,61095297,5.05,29584.554455445545
KARNATAKA,2021,Atlanta,10241.0,193152.0,5.302041915175613,61095297,5.05,38247.92079207921
KARNATAKA,2021,Boston,73269.0,193152.0,37.9333374751491,61095297,5.05,38247.92079207921
KARNATAKA,2021,Chicago,21855.0,193152.0,11.314922962226639,61095297,5.05,38247.92079207921
KARNATAKA,2021,Detroit,35052.0,193152.0,18.147365805168985,61095297,5.05,38247.92079207921
KARNATAKA,2021,San Diego,13524.0,193152.0,7.001739562624254,61095297,5.05,38247.92079207921
KARNATAKA,2021,Seattle,39211.0,193152.0,20.3005922796554,61095297,5.05,38247.92079207921
KARNATAKA,2022,Atlanta,10796.0,140799.0,7.6676680942336235,61095297,5.05,27880.9900990099
KARNATAKA,2022,Boston,36448.0,140799.0,25.886547489683874,61095297,5.05,27880.9900990099
KARNATAKA,2022,Chicago,14894.0,140799.0,10.578200129262282,61095297,5.05,27880.9900990099
KARNATAKA,2022,Detroit,32442.0,140799.0,23.04135682781838,61095297,5.05,27880.9900990099
