pid,month,year,chapter,currency,amount
788,Mar,2008,Yale,USD,2000
788,Jan,2007,Yale,USD,1670
788,Dec,2007,Yale,USD,2400
788,Dec,2006,Yale,USD,200
789,Dec,2005,Seattle,USD,4000
790,Dec,2005,Seattle,USD,1650
791,Dec,2005,Seattle,USD,166000
792,Mar,2007,Colorado,USD,500
792,Mar,2007,Colorado,USD,700
792,Dec,2006,Colorado,INR,10000
792,Nov,2006,Colorado,INR,30000
792,Jul,2006,Colorado,INR,25000
792,Jun,2006,Colorado,INR,25000
792,Apr,2006,Colorado,INR,28600
794,Jul,2024,UIUC,USD,14565
794,Aug,2023,UIUC,USD,10536
794,Aug,2022,UIUC,USD,1518
794,Jun,2022,UIUC,USD,7333
794,Sep,2021,UIUC,USD,8882
794,Jun,2020,UIUC,USD,12087
794,Sep,2019,UIUC,USD,15118
794,Jun,2018,UIUC,USD,22461
794,Oct,2017,UIUC,USD,22926
794,Jun,2016,UIUC,USD,19700
794,Nov,2015,UIUC,USD,15029
794,Sep,2015,UIUC,USD,7703
794,Jan,2015,UIUC,USD,6505
794,Jul,2014,UIUC,USD,7866
794,Sep,2013,UIUC,USD,10179
794,Apr,2013,UIUC,USD,8827
794,Dec,2012,UIUC,USD,6000
794,Sep,2012,UIUC,USD,5000
794,Mar,2012,UIUC,USD,4980
794,Nov,2011,UIUC,USD,2000
794,Sep,2011,UIUC,USD,5400
794,Feb,2011,UIUC,USD,4000
794,Feb,2011,UIUC,USD,1200
794,Oct,2010,UIUC,USD,4600
794,Feb,2010,Knoxville,USD,3650
794,Aug,2009,Work an Hour,USD,1750
794,Aug,2009,UIUC,USD,4225
794,Mar,2009,Work an Hour,INR,37000
794,Mar,2009,Work an Hour,USD,10130
794,Jan,2009,Knoxville,USD,2250
794,Oct,2008,UIUC,USD,1666
794,Jul,2008,UIUC,USD,1667
794,May,2008,Knoxville,USD,2215
794,Jan,2008,Silicon Valley,USD,1385
794,Oct,2007,UIUC,USD,3300
794,Oct,2007,UIUC,USD,1500
794,Aug,2007,UIUC,USD,1250
794,Mar,2007,UIUC,USD,1250
796,Mar,2008,Lalpur,INR,10000
798,Mar,2007,Cleveland,USD,1000
799,Feb,2008,Seattle,USD,75000
800,Jul,2007,UFlorida,USD,4500
801,Mar,2014,Seattle,USD,7592
801,Jul,2012,Seattle,USD,3932
801,Oct,2011,Seattle,USD,1465
801,Oct,2011,Seattle,USD,3000
801,Sep,2011,Seattle,USD,2150
801,Sep,2011,Seattle,USD,3000
801,Oct,2010,Seattle,USD,4150
801,Dec,2009,Seattle,USD,1005
801,Dec,2009,Seattle,USD,3000
801,Aug,2009,Seattle,USD,3890
801,Oct,2008,Seattle,USD,3623
801,Jul,2008,Seattle,INR,180000
801,Jul,2008,Seattle,INR,1
801,Nov,2007,Seattle,USD,6350
801,Mar,2007,Seattle,USD,5580
803,Oct,2008,Austin,USD,4175
803,Apr,2008,Atlanta,USD,1500
803,Apr,2008,Madison,USD,1000
803,Apr,2008,Berkeley,USD,1000
803,Apr,2008,Dallas,USD,1000
803,Mar,2008,Austin,USD,5154
803,Dec,2008,Austin,USD,2000
803,May,2007,Austin,USD,2026
805,Mar,2025,Silicon Valley,USD,20571
805,Sep,2023,Silicon Valley,USD,4958
805,Sep,2023,Silicon Valley,USD,19627
805,Dec,2022,Silicon Valley,USD,9878
805,Sep,2022,Silicon Valley,USD,17039
805,Sep,2022,Silicon Valley,USD,10264
805,Dec,2021,Silicon Valley,USD,5053
805,Oct,2021,Silicon Valley,USD,19797
805,Nov,2020,Silicon Valley,USD,8956
805,Aug,2020,Silicon Valley,USD,4985
805,Apr,2020,Silicon Valley,USD,13575
805,Oct,2019,General Funds,USD,7386
805,Oct,2019,NYC/NJ,USD,7402
805,Oct,2018,NYC/NJ,USD,14503
805,Jun,2018,NYC/NJ,USD,14420
805,Dec,2017,NYC/NJ,USD,14980
805,Nov,2016,NYC/NJ,USD,13980
805,Dec,2015,NYC/NJ,USD,13460
805,Nov,2014,NYC/NJ,USD,13337
805,Nov,2013,NYC/NJ,USD,11633
805,May,2012,NYC/NJ,USD,12300
805,May,2011,NYC/NJ,USD,6825
805,Sep,2010,NYC/NJ,USD,6500
805,Dec,2009,NYC/NJ,USD,6550
805,Jul,2009,NYC/NJ,USD,7000
805,Sep,2008,NYC/NJ,USD,8232
805,Aug,2008,NYC/NJ,USD,10903
805,Aug,2008,NYC/NJ,USD,10000
805,Apr,2008,NYC/NJ,USD,7000
805,Sep,2007,NYC/NJ,USD,5000
805,Jun,2007,NYC/NJ,USD,9000
807,Feb,2011,Austin,USD,2140
807,Oct,2010,Austin,USD,7590
807,Nov,2008,Austin,USD,7500
807,Aug,2008,Madison,USD,5800
807,Jun,2008,Madison,USD,2000
807,May,2008,Austin,USD,8800
807,Dec,2007,Austin,USD,5000
807,Jun,2007,Madison,USD,2100
807,Jun,2007,Austin,USD,5000
808,Mar,2007,Princeton,USD,600
809,May,2025,Boston,USD,5649
809,Oct,2024,Boston,USD,6021
809,Jun,2024,Boston,USD,8717
809,May,2023,Boston,USD,7381
809,Jun,2022,Boston,USD,9168
809,Jun,2021,Boston,USD,7465
809,Nov,2020,Boston,USD,3685
809,Aug,2020,Boston,USD,3043
809,May,2020,Boston,USD,3609
809,Nov,2019,Boston,USD,3801
809,Jun,2019,Boston,USD,3937
809,Nov,2018,Boston,USD,11777
809,Jul,2018,Boston,USD,3998
809,Nov,2017,Boston,USD,10920
809,Sep,2016,Boston,USD,4540
809,May,2016,Boston,USD,3033
809,Mar,2016,Boston,USD,1510
809,Aug,2015,Boston,USD,4671
809,Feb,2015,Boston,USD,4437
809,Oct,2014,Boston,USD,4454
809,Apr,2014,Boston,USD,3542
809,Sep,2013,Boston,USD,3327
809,Dec,2012,Boston,USD,3500
809,Oct,2012,Boston,USD,4020
809,May,2012,Boston,USD,890
809,Apr,2012,Boston,USD,1001
809,Feb,2012,Boston,USD,2017
809,Dec,2011,Boston,USD,8960
809,Dec,2011,Boston,USD,1925
809,Nov,2011,Boston,USD,960
809,Apr,2011,Boston,USD,5404
809,Jul,2010,Boston,USD,4030
809,Jan,2010,Boston,USD,2280
809,Jun,2009,Boston,USD,1929
809,Jan,2009,Boston,USD,3000
809,Sep,2008,Boston,USD,2400
809,Jul,2008,Boston,USD,1200
809,Nov,2007,Boston,USD,915
809,Nov,2007,Boston,USD,520
809,Jul,2007,Boston,USD,900
809,Mar,2007,Boston,USD,990
810,Feb,2009,Ann-Arbor,USD,4000
810,Jan,2009,UIUC,USD,3500
810,Jan,2009,Atlanta,USD,2000
810,Sep,2008,UIUC,USD,4289
810,Dec,2007,UIUC,USD,4650
810,Aug,2007,Atlanta,USD,5550
811,Apr,2011,Mid-Hudson Valley,USD,20400
811,Sep,2008,Mid-Hudson Valley,USD,6400
811,Mar,2007,Mid-Hudson Valley,USD,4660
812,Jun,2018,Boston,USD,5987
812,Feb,2017,Boston,USD,5935
812,Oct,2015,Boston,USD,6124
812,Jun,2015,Boston,USD,3238
812,Nov,2014,Boston,USD,2548
812,Feb,2014,Boston,USD,2624
812,Nov,2013,Boston,USD,2600
812,May,2013,Boston,USD,1977
812,Nov,2012,Boston,USD,2000
812,May,2012,Boston,USD,2000
812,Nov,2011,Boston,USD,2000
812,Apr,2011,Boston,USD,1500
812,Feb,2011,Boston,USD,2500
812,Jan,2010,Boston,USD,2310
812,Nov,2008,Boston,USD,3950
812,Jun,2008,Boston,USD,1900
812,Oct,2007,Boston,USD,2000
814,Jun,2010,Chicago,USD,3300
814,Jul,2009,Chicago,USD,2934
814,Aug,2008,Chicago,USD,1690
814,Dec,2007,Chicago,USD,1690
814,Aug,2007,Chicago,USD,1200
814,Apr,2007,Chicago,USD,1200
815,May,2010,Yale,USD,0
815,Dec,2006,Yale,USD,2500
817,Aug,2011,UIUC,USD,5000
817,Jul,2011,Silicon Valley,USD,15693
817,Apr,2011,Silicon Valley,USD,26156
817,Apr,2011,UIUC,USD,5000
817,Mar,2010,UIUC,USD,14834
817,Dec,2009,UIUC,USD,14834
817,Apr,2009,UIUC,USD,4000
817,Nov,2008,UIUC,USD,4000
817,Sep,2008,Silicon Valley,USD,7400
817,Apr,2008,UIUC,USD,8000
817,Jul,2007,Silicon Valley,USD,15760
819,Oct,2008,Seattle,USD,8605
819,Sep,2007,Seattle,USD,10435
820,Dec,2007,Sheffield,USD,1000
821,Apr,2009,Dallas,USD,3750
821,Jul,2008,Dallas,USD,5000
821,Dec,2006,Flint,USD,4000
824,Apr,2007,Purdue,INR,67840
825,Jun,2010,Stanford,USD,0
825,Dec,2008,Stanford,USD,1
826,Jun,2008,Chennai,USD,155
826,Dec,2007,Chennai,USD,291
826,Oct,2006,General Funds,USD,1920
827,Aug,2024,Minnesota,USD,4941
827,Apr,2023,Minnesota,USD,3346
827,Apr,2022,Minnesota,USD,2402
827,Jul,2021,Minnesota,USD,2532
827,May,2020,Minnesota,USD,4642
827,Oct,2019,Minnesota,USD,2638
827,Jul,2019,Minnesota,USD,2783
827,Mar,2019,Minnesota,USD,1457
827,Jun,2018,Minnesota,USD,2234
827,Dec,2017,Minnesota,USD,2027
827,Oct,2016,Minnesota,USD,2533
827,Feb,2016,Minnesota,USD,2333
827,Jul,2015,Minnesota,USD,2353
827,Dec,2014,Minnesota,USD,2398
827,Nov,2013,Minnesota,USD,2695
827,Jul,2013,Minnesota,USD,2340
827,Dec,2012,Minnesota,USD,2194
827,Aug,2012,Minnesota,USD,1600
827,Feb,2012,Minnesota,USD,1700
827,Jul,2011,Minnesota,USD,1875
827,Nov,2009,Silicon Valley,USD,3759
827,Sep,2009,Minnesota,USD,1115
827,Dec,2008,Silicon Valley,USD,3675
827,Apr,2008,Silicon Valley,USD,3950
827,Oct,2007,Silicon Valley,USD,3950
829,Mar,2008,Atlanta,USD,2125
830,Jun,2013,Cleveland,USD,10568
830,Feb,2012,Cleveland,USD,5345
830,Nov,2010,Cleveland,USD,5260
830,Aug,2009,Cleveland,USD,4562
830,Apr,2008,NYC/NJ,USD,2688
830,Mar,2008,Cleveland,USD,3313
830,Jul,2007,Cleveland,USD,3282
831,Jul,2007,Chennai,USD,1000
832,Mar,2010,Atlanta,USD,3090
832,May,2009,Atlanta,USD,2160
832,Apr,2008,Atlanta,USD,14115
832,Mar,2008,Atlanta,USD,2258
832,Oct,2007,Atlanta,USD,14000
834,Jun,2025,Zurich,USD,8240
834,Mar,2025,Zurich,USD,4057
834,Sep,2024,Zurich,USD,8434
834,Jun,2024,Zurich,CHF,3750
834,Mar,2024,Zurich,CHF,2800
834,Aug,2023,Zurich,USD,6425
834,May,2023,Zurich,CHF,4150
834,Nov,2022,Zurich,CHF,9427
834,Jun,2022,Zurich,CHF,11910
834,Aug,2021,Zurich,USD,9065
834,Oct,2020,Zurich,CHF,6400
834,Mar,2020,Zurich,CHF,15805
834,Nov,2019,Zurich,CHF,3466
834,Sep,2019,Zurich,CHF,11675
834,Apr,2019,Zurich,CHF,13395
834,Oct,2018,Zurich,USD,10236
834,Nov,2017,Zurich,USD,3635
834,Sep,2017,Zurich,USD,12453
834,Feb,2017,Zurich,CHF,12427
834,Aug,2016,Zurich,CHF,10359
834,Mar,2016,Zurich,CHF,10503
834,Nov,2015,Zurich,USD,6175
834,Sep,2015,Zurich,USD,9064
834,Apr,2015,Zurich,CHF,9399
834,Oct,2014,Zurich,USD,5608
834,Aug,2014,Zurich,CHF,5286
834,Mar,2014,Zurich,USD,5816
834,Oct,2008,Zurich,INR,225905
834,May,2008,Zurich,INR,159386
834,Oct,2007,Zurich,INR,159000
834,Jan,2007,Zurich,INR,138500
834,Jul,2006,Zurich,INR,137000
835,Oct,2016,NYC/NJ,USD,12940
835,Jan,2014,NYC/NJ,USD,9308
835,Dec,2012,NYC/NJ,USD,9760
835,Oct,2010,NYC/NJ,USD,13444
835,Jul,2009,NYC/NJ,USD,9850
835,Jul,2008,NYC/NJ,USD,10000
835,Jun,2007,NYC/NJ,USD,10000
836,Jul,2008,Zurich,CHF,2300
836,Feb,2008,Zurich,CHF,2500
836,Dec,2007,Zurich,CHF,8500
837,Sep,2010,Boston,USD,20000
837,Dec,2006,Zurich,CHF,1
839,Aug,2024,Athens,USD,7236
839,Sep,2023,Athens,USD,7288
839,Aug,2022,Athens,USD,6357
839,Nov,2021,Athens,USD,6845
839,Oct,2020,Athens,USD,4109
839,Oct,2019,Athens,USD,4244
839,Jul,2018,Athens,USD,10356
839,Nov,2017,Athens,USD,4727
839,Oct,2016,Athens,USD,10647
839,Oct,2015,Athens,USD,3497
839,Apr,2015,Athens,USD,8071
839,Oct,2014,Athens,USD,4981
839,Oct,2013,Athens,USD,1008
839,Nov,2012,Athens,USD,1000
839,Feb,2012,Sheffield,GBP,2000
839,Jan,2012,Athens,USD,1000
839,Feb,2011,Athens,USD,1000
839,Apr,2010,Athens,USD,1000
839,Mar,2010,Athens,USD,14000
839,Apr,2009,Athens,USD,2500
839,Jan,2009,Athens,USD,1000
839,Mar,2008,Atlanta,USD,2000
839,Dec,2007,Athens,USD,1000
839,Jul,2007,Athens,USD,1000
840,Dec,2015,Hartford,USD,4965
840,Nov,2015,Boston,USD,4572
840,Jun,2015,Boston,USD,635
840,Apr,2015,Boston,USD,409
840,Mar,2015,Boston,USD,5685
840,Nov,2014,Boston,USD,5389
840,Oct,2014,Boston,USD,6559
840,May,2014,Hartford,USD,4217
840,Feb,2014,Boston,USD,6560
840,Nov,2013,Boston,USD,6527
840,Mar,2013,Boston,USD,1227
840,Feb,2013,Boston,USD,7500
840,Oct,2012,Boston,USD,7500
840,Jan,2012,Boston,USD,13000
840,Jul,2011,Boston,USD,1200
840,Jul,2011,Boston,USD,9000
840,Aug,2010,Boston,USD,5000
840,Jan,2010,Boston,USD,6957
840,May,2009,Boston,USD,6865
840,Feb,2009,Boston,USD,3500
840,Jul,2008,Boston,USD,3800
840,Jul,2007,Boston,USD,4370
841,Dec,2008,Silicon Valley,INR,509542
841,Apr,2008,Silicon Valley,USD,12690
841,Jul,2007,Silicon Valley,USD,12609
842,Aug,2017,Silicon Valley,USD,29106
842,Oct,2016,Silicon Valley,USD,11632
842,Nov,2015,Silicon Valley,USD,11579
842,Nov,2014,Silicon Valley,USD,20170
842,Oct,2013,Silicon Valley,USD,15677
842,May,2012,Silicon Valley,USD,16777
842,Aug,2011,Silicon Valley,USD,12272
842,Nov,2010,Silicon Valley,USD,12273
842,Jul,2010,Silicon Valley,USD,11739
842,Feb,2010,Silicon Valley,USD,11957
842,Mar,2009,Silicon Valley,USD,10592
842,Oct,2008,Silicon Valley,USD,11372
842,Mar,2008,Silicon Valley,USD,12308
842,Jul,2007,Silicon Valley,USD,11928
843,Feb,2005,Carbondale,USD,2650
845,Aug,2024,Seattle,USD,21917
845,Sep,2023,Seattle,USD,23219
845,Jun,2022,Seattle,USD,23526
845,Oct,2021,Seattle,USD,24573
845,Nov,2020,Seattle,USD,4026
845,Jul,2020,Seattle,USD,21512
845,Sep,2019,Seattle,USD,22788
845,Oct,2018,Seattle,USD,22260
845,Feb,2018,Seattle,USD,2108
845,Sep,2017,Seattle,USD,23120
845,Sep,2017,Seattle,USD,8171
845,Sep,2016,Seattle,USD,20309
845,Mar,2016,Seattle,USD,18458
845,Mar,2015,Seattle,USD,16828
845,Dec,2013,Seattle,USD,13714
845,Apr,2013,Seattle,USD,14963
845,Jul,2012,Seattle,USD,14180
845,Nov,2010,Seattle,USD,17275
845,Feb,2010,Seattle,USD,16075
845,Dec,2008,Seattle,USD,15375
845,Jul,2007,Seattle,USD,15000
845,Dec,2007,Seattle,USD,3900
847,Jun,2011,Hyderabad,USD,2350
847,Jul,2009,Hyderabad,USD,3260
847,Nov,2008,Hyderabad,INR,40
847,Jul,2008,Hyderabad,INR,50000
848,Jun,2025,Silicon Valley,USD,6497
848,Jun,2024,Silicon Valley,USD,6240
848,Aug,2023,Silicon Valley,USD,5945
848,Dec,2022,Silicon Valley,USD,2770
848,Apr,2022,Silicon Valley,USD,2956
848,Oct,2021,Silicon Valley,USD,2828
848,May,2021,Silicon Valley,USD,2884
848,Sep,2020,Silicon Valley,USD,2722
848,May,2020,Silicon Valley,USD,2658
848,Oct,2019,Silicon Valley,USD,2549
848,Jun,2019,Silicon Valley,USD,2596
848,Oct,2018,Silicon Valley,USD,5048
848,Dec,2017,Silicon Valley,USD,5701
848,Apr,2016,Silicon Valley,USD,5499
848,Mar,2016,Silicon Valley,USD,3634
848,Nov,2014,Silicon Valley,USD,3910
848,Jan,2014,Silicon Valley,USD,3915
848,Jul,2012,Silicon Valley,USD,3273
848,Nov,2011,Silicon Valley,USD,1800
848,Mar,2011,Silicon Valley,USD,2000
848,Aug,2010,Silicon Valley,USD,1940
848,Feb,2010,Silicon Valley,USD,1960
848,Jun,2009,Silicon Valley,USD,1915
848,Dec,2008,Silicon Valley,USD,1840
848,Jan,2008,Silicon Valley,USD,2346
848,Sep,2007,Silicon Valley,USD,2250
848,Aug,2007,Los Angeles,USD,4500
849,May,2025,Silicon Valley,USD,6564
849,Jun,2024,Silicon Valley,USD,6240
849,Aug,2023,Silicon Valley,USD,5945
849,Dec,2022,Silicon Valley,USD,2770
849,Apr,2022,Silicon Valley,USD,2956
849,Oct,2021,Silicon Valley,USD,2828
849,May,2021,Silicon Valley,USD,2884
849,Sep,2020,Silicon Valley,USD,2722
849,May,2020,Silicon Valley,USD,2646
849,Oct,2019,Silicon Valley,USD,1699
849,Jul,2019,Silicon Valley,USD,3498
849,Oct,2018,Silicon Valley,USD,5048
849,Dec,2017,Silicon Valley,USD,5701
849,Apr,2016,Silicon Valley,USD,5499
849,Mar,2016,Silicon Valley,USD,3634
849,Nov,2014,Silicon Valley,USD,3910
849,Jan,2014,Silicon Valley,USD,3915
849,Jul,2012,Silicon Valley,USD,3273
849,Nov,2011,Silicon Valley,USD,1800
849,Mar,2011,Silicon Valley,USD,2000
849,Aug,2010,Silicon Valley,USD,1940
849,Feb,2010,Silicon Valley,USD,1960
849,Jun,2009,Silicon Valley,USD,1915
849,Dec,2008,Silicon Valley,USD,1840
849,Jan,2008,Silicon Valley,USD,2346
849,Sep,2007,Silicon Valley,USD,2250
849,Dec,2007,Silicon Valley,USD,4500
851,Jun,2007,Berkeley,USD,2500
852,Feb,2010,Work an Hour,USD,2500
852,Aug,2009,Cincinnati,USD,2100
852,Jan,2009,Cincinnati,USD,2070
852,Jun,2008,Cincinnati,USD,3230
854,Dec,2010,Bangalore,USD,1382
854,Sep,2010,Bangalore,USD,1667
854,Nov,2009,Bangalore,USD,3200
854,Jul,2009,Bangalore,USD,3200
854,Aug,2008,Bangalore,USD,1875
854,Oct,2007,Bangalore,USD,950
854,Aug,2007,Bangalore,USD,940
855,Jun,2017,San Francisco,USD,7680
855,Jun,2016,San Francisco,USD,8943
855,Apr,2015,San Francisco,USD,13038
855,Sep,2014,San Francisco,USD,5968
855,Apr,2014,San Francisco,USD,6120
855,Sep,2013,San Francisco,USD,5349
855,Mar,2013,San Francisco,USD,6124
855,Jun,2011,San Francisco,USD,6730
855,Jan,2008,San Francisco,USD,10000
855,Jun,2007,Berkeley,USD,3000
856,Feb,2006,Atlanta,USD,3000
857,Sep,2008,CentralNJ,USD,7000
857,Apr,2008,CentralNJ,USD,3900
857,Jun,2007,CentralNJ,USD,4000
858,Aug,2007,DC,USD,5000
862,Aug,2013,Silicon Valley,USD,5401
862,Mar,2013,Silicon Valley,USD,6102
862,Jun,2012,Silicon Valley,USD,8527
862,Oct,2011,Silicon Valley,USD,9297
862,May,2011,Silicon Valley,USD,12907
862,Sep,2010,Silicon Valley,USD,12652
862,May,2010,Silicon Valley,USD,12907
862,Mar,2010,Silicon Valley,USD,11946
862,May,2009,Silicon Valley,USD,11930
862,Jul,2008,Silicon Valley,USD,11288
862,Sep,2007,Silicon Valley,USD,12056
865,Mar,2012,Princeton,USD,5040
865,Jun,2011,Princeton,USD,5048
865,Apr,2010,Princeton,USD,4260
865,Jan,2009,Princeton,USD,4000
865,Dec,2007,Princeton,INR,1
865,Dec,2007,Princeton,USD,4000
866,Dec,2007,Madison,USD,2500
868,Aug,2012,Silicon Valley,USD,7640
868,Oct,2010,Silicon Valley,USD,9587
868,Oct,2007,Silicon Valley,USD,12294
869,Aug,2008,Boston,USD,6245
869,May,2008,Silicon Valley,USD,35000
869,Sep,2007,Silicon Valley,USD,35000
872,May,2020,Berkeley,USD,10496
872,Dec,2018,Berkeley,USD,20532
872,Dec,2017,Berkeley,USD,18720
872,Nov,2016,Berkeley,USD,13920
872,Dec,2015,Berkeley,USD,11489
872,Nov,2014,Berkeley,USD,15188
872,Nov,2013,Berkeley,USD,1798
872,Apr,2013,Berkeley,USD,11164
872,Jun,2011,Berkeley,USD,15000
872,Sep,2010,Berkeley,USD,9529
872,Mar,2010,Berkeley,USD,19162
872,Nov,2009,Berkeley,USD,4044
872,Dec,2008,Berkeley,USD,6000
872,Dec,2007,Berkeley,USD,6800
873,May,2008,Frankfurt,EUR,1000
873,Oct,2007,Frankfurt,EUR,950
874,Oct,2019,General Funds,USD,9197
874,Oct,2019,NYC/NJ,USD,9217
874,Oct,2018,NYC/NJ,USD,18059
874,Nov,2017,NYC/NJ,USD,18859
874,Nov,2016,NYC/NJ,USD,11810
874,Feb,2016,NYC/NJ,USD,16416
874,Dec,2015,NYC/NJ,USD,14362
874,Nov,2014,NYC/NJ,USD,11492
874,Jan,2014,NYC/NJ,USD,9798
874,Apr,2013,NYC/NJ,USD,16924
874,Dec,2011,NYC/NJ,USD,16346
874,Dec,2010,NYC/NJ,USD,19300
874,Apr,2010,NYC/NJ,USD,7578
874,Dec,2009,NYC/NJ,USD,20000
874,Nov,2009,St. Louis,USD,2500
874,Dec,2008,St. Louis,USD,2500
874,Nov,2008,NYC/NJ,USD,22000
874,Sep,2008,NYC/NJ,USD,16750
874,Jan,2008,NYC/NJ,USD,8000
875,May,2008,Silicon Valley,USD,0
876,Aug,2025,Silicon Valley,USD,24598
876,Apr,2025,Silicon Valley,USD,25137
876,Nov,2024,Danbury,USD,9945
876,Sep,2024,Silicon Valley,USD,23383
876,Mar,2024,Silicon Valley,USD,23706
876,Sep,2023,Silicon Valley,USD,20632
876,May,2023,Silicon Valley,USD,20827
876,Jan,2023,Silicon Valley,USD,19700
876,Sep,2022,Danbury,USD,9928
876,Mar,2022,Silicon Valley,USD,20942
876,Dec,2021,Danbury,USD,10873
876,Aug,2021,Silicon Valley,USD,20662
876,Feb,2021,Silicon Valley,USD,20917
876,Dec,2020,Danbury,USD,6873
876,Sep,2020,Silicon Valley,USD,3165
876,Sep,2020,Silicon Valley,USD,17346
876,Feb,2020,Silicon Valley,USD,20948
876,Nov,2019,Danbury,USD,8486
876,Oct,2019,Silicon Valley,USD,19756
876,Mar,2019,Silicon Valley,USD,20433
876,Dec,2018,Danbury,USD,14843
876,Apr,2018,Silicon Valley,USD,28342
876,Nov,2017,Danbury,USD,13607
876,Jun,2017,Silicon Valley,USD,28659
876,Nov,2016,Silicon Valley,USD,22996
876,Nov,2015,Silicon Valley,USD,23324
876,Jan,2015,Silicon Valley,USD,19228
876,Aug,2014,Silicon Valley,USD,19433
876,Oct,2013,Silicon Valley,USD,15536
876,Jul,2013,Silicon Valley,USD,16014
876,Sep,2012,Silicon Valley,USD,15007
876,May,2012,Silicon Valley,USD,17893
876,Jun,2011,Silicon Valley,USD,17278
876,Sep,2010,Silicon Valley,USD,1
876,Aug,2010,Silicon Valley,USD,20868
876,Aug,2009,Silicon Valley,USD,19850
876,Jan,2009,Silicon Valley,USD,19550
876,May,2008,Silicon Valley,USD,9858
876,Oct,2007,Silicon Valley,USD,9858
877,Dec,2008,CentralNJ,USD,14018
878,Jun,2015,Seattle,USD,5871
878,Oct,2013,Seattle,USD,5453
878,Sep,2012,Seattle,USD,5675
878,Jan,2012,Seattle,USD,3030
878,May,2011,Seattle,USD,1720
878,May,2011,Seattle,USD,1720
878,Sep,2010,Seattle,USD,3375
878,Feb,2010,Seattle,USD,3275
878,Feb,2009,Seattle,USD,3050
878,Sep,2008,Seattle,USD,3275
878,Mar,2008,Seattle,USD,4100
878,Aug,2007,Seattle,USD,4000
879,Jun,2018,Silicon Valley,USD,6177
879,Mar,2018,Silicon Valley,USD,7074
879,Nov,2017,Silicon Valley,USD,7091
879,Mar,2017,Silicon Valley,USD,6511
879,Oct,2016,Silicon Valley,USD,6341
879,Dec,2015,Silicon Valley,USD,6001
879,Aug,2015,Silicon Valley,USD,6180
879,Dec,2014,Silicon Valley,USD,6410
879,Jun,2014,Silicon Valley,USD,6735
879,Dec,2013,Silicon Valley,USD,5370
879,Jun,2013,Silicon Valley,USD,5617
879,Dec,2012,Silicon Valley,USD,4849
879,Jun,2012,Silicon Valley,USD,5022
879,Dec,2011,Silicon Valley,USD,4042
879,Aug,2011,Silicon Valley,USD,4562
879,Dec,2010,Silicon Valley,USD,5547
879,Oct,2010,Silicon Valley,USD,5547
879,Oct,2009,Silicon Valley,USD,10229
879,Apr,2008,Silicon Valley,USD,8100
879,Nov,2007,Silicon Valley,USD,8000
880,Jun,2008,Seattle,INR,1000000
880,Jun,2008,Seattle,INR,10
880,Nov,2007,Seattle,USD,25641
881,Oct,2008,Seattle,USD,6570
881,May,2008,Seattle,USD,1960
881,Apr,2008,Seattle,USD,6000
881,Dec,2007,Seattle,INR,630000
882,Sep,2008,Silicon Valley,USD,4300
882,Jan,2008,Silicon Valley,USD,5038
883,Jan,2008,Silicon Valley,USD,12030
884,Dec,2007,Salt Lake City,USD,2500
885,Jun,2025,Beyond Borders,USD,10251
885,Mar,2025,Boston,USD,4727
885,Oct,2024,Colorado,USD,4491
885,Sep,2024,Cornell,USD,14766
885,Oct,2023,Colorado,USD,4888
885,Aug,2023,Cornell,USD,11816
885,Sep,2022,Colorado,USD,5068
885,Jun,2022,Cornell,USD,6017
885,Nov,2021,Colorado,USD,5027
885,Oct,2021,Cornell,USD,10110
885,Nov,2020,Colorado,USD,1730
885,Sep,2020,Cornell,USD,1368
885,Jul,2020,Cornell,USD,12543
885,Jun,2020,Colorado,USD,2319
885,Nov,2019,Colorado,USD,4027
885,Aug,2019,Cornell,USD,3969
885,Oct,2018,Colorado,USD,5536
885,Jun,2018,Cornell,USD,4008
885,Sep,2017,Cornell,USD,5995
885,Sep,2017,Colorado,USD,5363
885,Nov,2016,Cornell,USD,5074
885,May,2016,Delaware,USD,3332
885,Jul,2015,Cornell,USD,5038
885,Nov,2014,Delaware,USD,3356
885,Jun,2014,Cornell,USD,6806
885,Apr,2013,CentralNJ,USD,14787
885,Oct,2011,CentralNJ,USD,13363
885,Feb,2011,CentralNJ,USD,11020
885,Jul,2010,CentralNJ,USD,6867
888,Mar,2015,New River Valley,USD,1348
888,Oct,2013,New River Valley,USD,926
888,May,2013,New River Valley,USD,1170
888,Feb,2013,New River Valley,USD,1700
888,Oct,2012,New River Valley,USD,2300
888,Jun,2011,New River Valley,USD,1200
888,Jun,2011,New River Valley,USD,1250
888,Feb,2011,Knoxville,USD,2500
888,Sep,2010,Knoxville,USD,1250
888,May,2010,New River Valley,USD,1250
888,Feb,2010,New River Valley,USD,1250
888,Aug,2009,Knoxville,USD,1250
888,Apr,2009,New River Valley,USD,1250
888,Jan,2009,New River Valley,USD,1250
888,Dec,2008,Knoxville,USD,1250
888,Nov,2008,Knoxville,USD,625
888,Jul,2008,Knoxville,USD,625
888,Apr,2008,Knoxville,USD,1250
888,Jan,2008,Knoxville,USD,1282
890,Mar,2009,Austin,USD,2000
890,Jan,2008,Austin,USD,1650
891,Apr,2016,Minnesota,USD,49792
891,Jan,2016,Minnesota,USD,25284
891,Sep,2015,Minnesota,USD,24521
891,Jul,2015,Minnesota,USD,2977
891,Mar,2015,Minnesota,USD,24804
