state,year,chapter,chapter_amount,state_total_amount,percentage
KARNATAKA,2006,Flint,4000,104193,3.8390294933440825
KARNATAKA,2006,Los Angeles,2500,104193,2.3993934333400517
KARNATAKA,2006,Seattle,21830,104193,20.95150345992533
KARNATAKA,2006,Silicon Valley,33125,104193,31.791962991755685
KARNATAKA,2006,UFlorida,0,104193,0
KARNATAKA,2006,Yale,3000,104193,2.879272120008062
KARNATAKA,2007,Austin,13100,280822,4.664876683450727
KARNATAKA,2007,Bangalore,63001,280822,22.434495872830475
KARNATAKA,2007,Boston,3700,280822,1.3175605899822664
KARNATAKA,2007,CentralNJ,13222,280822,4.708320573174466
KARNATAKA,2007,Chicago,15503,280822,5.520578872025696
KARNATAKA,2007,Detroit,16154,280822,5.752398316371225
KARNATAKA,2007,Los Angeles,2500,280822,0.8902436418799098
KARNATAKA,2007,Seattle,64856,280822,23.09505665510537
KARNATAKA,2007,Silicon Valley,81508,280822,29.024791504939074
KARNATAKA,2007,Work an Hour,7278,280822,2.591677290240793
KARNATAKA,2008,Arizona,5000,273524,1.827993155993624
KARNATAKA,2008,Austin,9214,273524,3.3686257878650503
KARNATAKA,2008,Bangalore,8025,273524,2.933929015369767
KARNATAKA,2008,Boston,3770,273524,1.3783068396191926
KARNATAKA,2008,CentralNJ,8000,273524,2.9247890495897986
KARNATAKA,2008,Chicago,15100,273524,5.5205393311007445
KARNATAKA,2008,Dallas,5000,273524,1.827993155993624
KARNATAKA,2008,Detroit,18390,273524,6.7233588277445495
KARNATAKA,2008,Houston,0,273524,0
KARNATAKA,2008,Los Angeles,550,273524,0.20107924715929865
KARNATAKA,2008,San Diego,3500,273524,1.2795952091955367
KARNATAKA,2008,Seattle,81533,273524,29.808353197525626
KARNATAKA,2008,Silicon Valley,64542,273524,23.596466854828098
KARNATAKA,2008,Stanford,3000,273524,1.0967958935961744
KARNATAKA,2008,UFlorida,1000,273524,0.3655986311987248
KARNATAKA,2008,Work an Hour,46900,273524,17.146575803220195
KARNATAKA,2009,Arizona,10000,252894,3.9542258811992372
KARNATAKA,2009,Austin,37595,252894,14.865912200368534
KARNATAKA,2009,Bangalore,4391,252894,1.7363005844345851
KARNATAKA,2009,Berkeley,3300,252894,1.3048945407957484
KARNATAKA,2009,Boston,22634,252894,8.949994859506354
KARNATAKA,2009,CentralNJ,8333,252894,3.295056426803325
KARNATAKA,2009,Chicago,23039,252894,9.110141007694923
KARNATAKA,2009,Dallas,3750,252894,1.4828347054497142
KARNATAKA,2009,Detroit,26000,252894,10.280987291118018
KARNATAKA,2009,NYC/NJ,351,252894,0.13879332843009323
KARNATAKA,2009,San Diego,3500,252894,1.3839790584197331
KARNATAKA,2009,Seattle,37017,252894,14.637357944435218
KARNATAKA,2009,Silicon Valley,63895,252894,25.265526267922528
KARNATAKA,2009,Work an Hour,9089,252894,3.593995903421987
KARNATAKA,2010,Arizona,9800,320261,3.060004184087354
KARNATAKA,2010,Austin,33848,320261,10.568879757447831
KARNATAKA,2010,Bangalore,7076,320261,2.209447919041032
KARNATAKA,2010,Berkeley,3300,320261,1.0304095721926805
KARNATAKA,2010,Boston,17000,320261,5.3081705234168375
KARNATAKA,2010,CentralNJ,10000,320261,3.122453249068728
KARNATAKA,2010,Chicago,13509,320261,4.218122094166945
KARNATAKA,2010,Dallas,2000,320261,0.6244906498137457
KARNATAKA,2010,Detroit,32830,320261,10.251014016692634
KARNATAKA,2010,San Diego,3500,320261,1.092858637174055
KARNATAKA,2010,Seattle,45545,320261,14.221213322883521
KARNATAKA,2010,Silicon Valley,123103,320261,38.43833623201077
KARNATAKA,2010,Stanford,3000,320261,0.9367359747206184
KARNATAKA,2010,UFlorida,3000,320261,0.9367359747206184
KARNATAKA,2010,Work an Hour,12750,320261,3.981127892562629
KARNATAKA,2011,Arizona,10500,238167,4.408671226492335
KARNATAKA,2011,Austin,16173,238167,6.790613309148623
KARNATAKA,2011,Bangalore,6352,238167,2.667036155302792
KARNATAKA,2011,Berkeley,9919,238167,4.164724751959759
KARNATAKA,2011,Boston,16912,238167,7.100899788803655
KARNATAKA,2011,CentralNJ,10400,238167,4.366683881478123
KARNATAKA,2011,Chicago,29277,238167,12.292634999811057
KARNATAKA,2011,Detroit,20200,238167,8.481443692870968
KARNATAKA,2011,Houston,12888,238167,5.411329025431734
KARNATAKA,2011,Kansas City,2000,238167,0.8397469002842544
KARNATAKA,2011,Madison,3400,238167,1.4275697304832322
KARNATAKA,2011,San Diego,4700,238167,1.9734052156679978
KARNATAKA,2011,Seattle,42678,238167,17.919359105165704
KARNATAKA,2011,Silicon Valley,32184,238167,13.51320711937422
KARNATAKA,2011,St. Louis,6043,238167,2.537295259208874
KARNATAKA,2011,Stanford,14541,238167,6.105379838516671
KARNATAKA,2012,Austin,11486,162548,7.066220439500947
KARNATAKA,2012,Bangalore,2555,162548,1.5718433939513252
KARNATAKA,2012,Berkeley,3901,162548,2.3999064891601254
KARNATAKA,2012,Boston,27302,162548,16.796269409651305
KARNATAKA,2012,Chicago,11132,162548,6.848438615055246
KARNATAKA,2012,Detroit,23000,162548,14.149666560031498
KARNATAKA,2012,Houston,6757,162548,4.156925954179688
KARNATAKA,2012,San Diego,6000,162548,3.6912173634864778
KARNATAKA,2012,San Francisco,5000,162548,3.0760144695720646
KARNATAKA,2012,Seattle,15985,162548,9.83401825922189
KARNATAKA,2012,Silicon Valley,19729,162548,12.137337894037453
KARNATAKA,2012,St. Louis,10670,162548,6.564214878066786
KARNATAKA,2012,Stanford,16101,162548,9.905381794915963
KARNATAKA,2012,UFlorida,2930,162548,1.80254447916923
KARNATAKA,2013,Bangalore,10525,188437,5.585421122178765
KARNATAKA,2013,Boston,21263,188437,11.283877370155542
KARNATAKA,2013,Chicago,25321,188437,13.437382255077294
KARNATAKA,2013,Detroit,24248,188437,12.867961175353035
KARNATAKA,2013,San Diego,6311,188437,3.3491299479401606
KARNATAKA,2013,San Francisco,4003,188437,2.1243174111241423
KARNATAKA,2013,Seattle,31400,188437,16.663394131725724
KARNATAKA,2013,Silicon Valley,36849,188437,19.555076763056086
KARNATAKA,2013,St. Louis,12463,188437,6.613881562538143
KARNATAKA,2013,Stanford,16054,188437,8.519558260851106
KARNATAKA,2014,Boston,21500,174853,12.296042961802199
KARNATAKA,2014,Chicago,21490,174853,12.290323872052523
KARNATAKA,2014,Detroit,32186,174853,18.407462268305377
KARNATAKA,2014,San Diego,9668,174853,5.5292159699862165
KARNATAKA,2014,Seattle,34278,174853,19.60389584393748
KARNATAKA,2014,Silicon Valley,20379,174853,11.654933000863583
KARNATAKA,2014,St. Louis,16384,174853,9.370156645868244
KARNATAKA,2014,Stanford,18968,174853,10.847969437184378
KARNATAKA,2015,Austin,10090,132417,7.619867539666357
KARNATAKA,2015,Bangalore,9167,132417,6.922827129447125
KARNATAKA,2015,Boston,26151,132417,19.74897482951585
KARNATAKA,2015,Chicago,9319,132417,7.037616016070444
KARNATAKA,2015,Detroit,31437,132417,23.74090939985047
KARNATAKA,2015,NYC/NJ,6570,132417,4.961598586284238
KARNATAKA,2015,San Diego,9730,132417,7.34799912397955
KARNATAKA,2015,Seattle,25258,132417,19.074590120603848
KARNATAKA,2015,Stanford,4695,132417,3.5456172545821154
KARNATAKA,2016,Atlanta,4495,214548,2.0951022614985924
KARNATAKA,2016,Austin,6062,214548,2.8254749519920948
KARNATAKA,2016,Boston,24186,214548,11.273001845740813
KARNATAKA,2016,Chicago,18958,214548,8.836251095325988
KARNATAKA,2016,Detroit,36642,214548,17.07869567649197
KARNATAKA,2016,Madison,10074,214548,4.695452765814643
KARNATAKA,2016,NYC/NJ,7770,214548,3.6215672017450644
KARNATAKA,2016,San Diego,20985,214548,9.781028021701438
KARNATAKA,2016,Seattle,49301,214548,22.979007028730166
KARNATAKA,2016,St. Louis,17261,214548,8.045285903387587
KARNATAKA,2016,Stanford,18814,214548,8.76913324757164
KARNATAKA,2017,Atlanta,7870,327484,2.4031708419342626
KARNATAKA,2017,Austin,12582,327484,3.8420197627975714
KARNATAKA,2017,Boston,50632,327484,15.46090801382663
KARNATAKA,2017,Chicago,17707,327484,5.406981715137229
KARNATAKA,2017,Detroit,39439,327484,12.04303110991682
KARNATAKA,2017,Houston,3991,327484,1.2186854930317206
KARNATAKA,2017,NYC/NJ,11127,327484,3.397723247547972
KARNATAKA,2017,San Diego,23514,327484,7.180198116549205
KARNATAKA,2017,Seattle,91436,327484,27.920753380317816
KARNATAKA,2017,Silicon Valley,42594,327484,13.0064369556986
KARNATAKA,2017,Stanford,26592,327484,8.120091363242175
KARNATAKA,2018,Atlanta,13844,247066,5.603361045226782
KARNATAKA,2018,Austin,8983,247066,3.6358705770927604
KARNATAKA,2018,Boston,49572,247066,20.064274323460126
KARNATAKA,2018,Chicago,28398,247066,11.494094695344565
KARNATAKA,2018,Detroit,36336,247066,14.7070013680555
KARNATAKA,2018,San Diego,11097,247066,4.491512389402022
KARNATAKA,2018,Seattle,48171,247066,19.49721936648507
KARNATAKA,2018,Silicon Valley,37302,247066,15.097990010766354
KARNATAKA,2018,Stanford,13363,247066,5.408676224166822
KARNATAKA,2019,Atlanta,5789,211966,2.7310983837030465
KARNATAKA,2019,Austin,7503,211966,3.5397186341205664
KARNATAKA,2019,Boston,19394,211966,9.14958059311399
KARNATAKA,2019,Chicago,24076,211966,11.35842540784843
KARNATAKA,2019,Detroit,41067,211966,19.374333619542757
KARNATAKA,2019,NYC/NJ,11341,211966,5.350386382721757
KARNATAKA,2019,San Diego,20080,211966,9.473217402791013
KARNATAKA,2019,Seattle,32636,211966,15.396808922185635
KARNATAKA,2019,Silicon Valley,40569,211966,19.13939027957314
KARNATAKA,2019,Stanford,9511,211966,4.487040374399668
KARNATAKA,2020,Austin,8064,149402,5.397518105513983
KARNATAKA,2020,Boston,17458,149402,11.685251870791555
KARNATAKA,2020,Chicago,9847,149402,6.590942557663218
KARNATAKA,2020,Detroit,41751,149402,27.945409030668934
KARNATAKA,2020,San Diego,20197,149402,13.51856066183853
KARNATAKA,2020,Seattle,38768,149402,25.948782479484876
KARNATAKA,2020,Stanford,13317,149402,8.913535294038901
KARNATAKA,2021,Atlanta,10241,193152,5.302041915175613
KARNATAKA,2021,Boston,73269,193152,37.9333374751491
KARNATAKA,2021,Chicago,21855,193152,11.314922962226639
KARNATAKA,2021,Detroit,35052,193152,18.147365805168985
KARNATAKA,2021,San Diego,13524,193152,7.001739562624254
KARNATAKA,2021,Seattle,39211,193152,20.3005922796554
KARNATAKA,2022,Atlanta,10796,140799,7.6676680942336235
KARNATAKA,2022,Boston,36448,140799,25.886547489683874
KARNATAKA,2022,Chicago,14894,140799,10.578200129262282
KARNATAKA,2022,Detroit,32442,140799,23.04135682781838
KARNATAKA,2022,San Diego,13752,140799,9.767114823258687
KARNATAKA,2022,Seattle,32467,140799,23.05911263574315
KARNATAKA,2023,Boston,27637,110054,25.11221763861377
KARNATAKA,2023,Chicago,11597,110054,10.537554291529613
KARNATAKA,2023,Detroit,37816,110054,34.361313536990934
KARNATAKA,2023,Seattle,33004,110054,29.988914532865685
KARNATAKA,2024,Chicago,11433,47842,23.89741231553865
KARNATAKA,2024,Detroit,36409,47842,76.10258768446135
KERALA,1998,NYC/NJ,2000,2000,100
KERALA,1999,Arizona,1903,3903,48.75736612861901
KERALA,1999,NYC/NJ,2000,3903,51.242633871380995
KERALA,2000,NYC/NJ,2000,2000,100
KERALA,2001,Redlands,550,26450,2.0793950850661624
KERALA,2001,Silicon Valley,6500,26450,24.574669187145556
KERALA,2001,Stanford,6500,26450,24.574669187145556
KERALA,2001,Work an Hour,12900,26450,48.77126654064272
KERALA,2002,Los Angeles,3000,34883,8.600177737006565
KERALA,2002,Redlands,1400,34883,4.01341627726973
KERALA,2002,Seattle,3000,34883,8.600177737006565
KERALA,2002,Silicon Valley,14583,34883,41.805463979588914
KERALA,2002,Work an Hour,12900,34883,36.98076426912823
KERALA,2003,Dallas,5160,23710,21.762969211303247
KERALA,2003,Los Angeles,3000,23710,12.652889076339097
KERALA,2003,Redlands,500,23710,2.108814846056516
KERALA,2003,Stanford,2150,23710,9.067903838043021
KERALA,2003,Work an Hour,12900,23710,54.407423028258115
KERALA,2004,Princeton,2200,2200,100
KERALA,2005,CentralNJ,7000,18250,38.35616438356164
KERALA,2005,Los Angeles,3000,18250,16.43835616438356
KERALA,2005,Silicon Valley,6750,18250,36.986301369863014
KERALA,2005,Stanford,1500,18250,8.21917808219178
KERALA,2006,Atlanta,4250,56455,7.528119741386945
KERALA,2006,Berkeley,2000,56455,3.542644584182092
KERALA,2006,CentralNJ,13500,56455,23.91285094322912
KERALA,2006,Los Angeles,3000,56455,5.313966876273138
KERALA,2006,Purdue,2600,56455,4.60543795943672
KERALA,2006,Silicon Valley,18740,56455,33.1945797537862
KERALA,2006,St. Louis,2555,56455,4.525728456292622
KERALA,2006,Stanford,6500,56455,11.5135948985918
KERALA,2006,UIUC,3310,56455,5.863076786821362
KERALA,2007,CentralNJ,10000,47500,21.052631578947366
KERALA,2007,Los Angeles,3000,47500,6.315789473684211
KERALA,2007,NYC/NJ,17000,47500,35.78947368421053
KERALA,2007,Silicon Valley,17500,47500,36.84210526315789
KERALA,2008,CentralNJ,10465,19318,54.17227456258412
KERALA,2008,Los Angeles,3000,19318,15.529557925251062
KERALA,2008,UIUC,5853,19318,30.29816751216482
KERALA,2009,Berkeley,4000,60635,6.596850004123031
KERALA,2009,Boston,22104,60635,36.45419312278387
KERALA,2009,CentralNJ,9188,60635,15.152964459470603
KERALA,2009,Los Angeles,3000,60635,4.947637503092273
KERALA,2009,San Diego,4000,60635,6.596850004123031
KERALA,2009,UIUC,8343,60635,13.759379896099613
KERALA,2009,Work an Hour,10000,60635,16.49212501030758
KERALA,2010,Stanford,6682,10962,60.95602992154716
KERALA,2010,UIUC,4280,10962,39.04397007845284
KERALA,2011,Cincinnati,4000,9730,41.109969167523126
KERALA,2011,Stanford,5730,9730,58.89003083247688
KERALA,2012,Atlanta,1001,17821,5.616968744739353
KERALA,2012,Los Angeles,4000,17821,22.445429549408004
KERALA,2012,UFlorida,5000,17821,28.056786936760002
KERALA,2012,UIUC,7820,17821,43.88081476909264
KERALA,2013,San Diego,4950,4950,100
KERALA,2014,Kansas City,2328,12413,18.754531539515025
KERALA,2014,San Diego,10085,12413,81.24546846048497
KERALA,2015,Kansas City,2232,34373,6.493468710906816
KERALA,2015,UIUC,32141,34373,93.50653128909319
KERALA,2016,Kansas City,2126,31701,6.706413046907038
KERALA,2016,San Diego,10177,31701,32.10308823065519
KERALA,2016,UIUC,19398,31701,61.19049872243778
KERALA,2017,UIUC,19455,19455,100
KERALA,2018,Kansas City,4244,11331,37.45477009972642
KERALA,2018,Purdue,7087,11331,62.54522990027359
KERALA,2019,Kansas City,2101,45555,4.612007463505653
KERALA,2019,San Diego,22165,45555,48.65547140818791
KERALA,2019,UIUC,21289,45555,46.732521128306445
KERALA,2020,Kansas City,4795,41126,11.659290959490347
KERALA,2020,San Diego,20003,41126,48.638330982833246
KERALA,2020,UIUC,16328,41126,39.702378057676405
KERALA,2021,San Diego,17788,29390,60.523987750935696
KERALA,2021,UIUC,11602,29390,39.476012249064304
KERALA,2022,San Diego,16145,27369,58.990098286382405
KERALA,2022,UIUC,11224,27369,41.009901713617595
KERALA,2023,Kansas City,7073,23042,30.696120128461068
KERALA,2023,San Diego,15969,23042,69.30387987153892
MADHYA PRADESH,1994,Berkeley,1300,1300,100
MADHYA PRADESH,2000,NYC/NJ,2500,8900,28.08988764044944
MADHYA PRADESH,2000,Seattle,2000,8900,22.47191011235955
MADHYA PRADESH,2000,St. Louis,4400,8900,49.43820224719101
MADHYA PRADESH,2001,Detroit,1500,14200,10.56338028169014
MADHYA PRADESH,2001,Michigan State University,4800,14200,33.80281690140845
MADHYA PRADESH,2001,Silicon Valley,7900,14200,55.633802816901415
MADHYA PRADESH,2002,Michigan State University,10000,19000,52.63157894736842
MADHYA PRADESH,2002,Seattle,9000,19000,47.368421052631575
MADHYA PRADESH,2003,Seattle,1100,6240,17.628205128205128
MADHYA PRADESH,2003,Silicon Valley,5140,6240,82.37179487179486
MADHYA PRADESH,2004,Silicon Valley,7137,7137,100
MADHYA PRADESH,2005,Arizona,5000,19198,26.044379622877383
MADHYA PRADESH,2005,Michigan State University,3000,19198,15.626627773726428
MADHYA PRADESH,2005,Silicon Valley,11198,19198,58.32899260339619
MADHYA PRADESH,2006,Silicon Valley,5915,5915,100
MADHYA PRADESH,2007,Berkeley,6800,44315,15.344691413742526
MADHYA PRADESH,2007,Seattle,31830,44315,71.82669524991537
MADHYA PRADESH,2007,Silicon Valley,5685,44315,12.828613336342096
MADHYA PRADESH,2008,Berkeley,7000,36020,19.43364797334814
MADHYA PRADESH,2008,Salt Lake City,2500,36020,6.940588561910049
MADHYA PRADESH,2008,Seattle,26520,36020,73.62576346474181
MADHYA PRADESH,2009,Berkeley,4044,4044,100
MADHYA PRADESH,2009,Seattle,0,4044,0
MADHYA PRADESH,2010,Berkeley,29691,77878,38.12501605074604
MADHYA PRADESH,2010,Kansas City,2727,77878,3.5016307557975295
MADHYA PRADESH,2010,Seattle,41020,77878,52.67212820051876
MADHYA PRADESH,2010,Stanford,4440,77878,5.7012249929376715
MADHYA PRADESH,2011,Berkeley,15000,44995,33.3370374486054
MADHYA PRADESH,2011,Salt Lake City,1500,44995,3.33370374486054
MADHYA PRADESH,2011,Seattle,18900,44995,42.00466718524281
MADHYA PRADESH,2011,Stanford,9595,44995,21.324591621291255
MADHYA PRADESH,2012,Seattle,24620,52646,46.76518633894313
MADHYA PRADESH,2012,Stanford,28026,52646,53.23481366105687
MADHYA PRADESH,2013,Berkeley,12962,42737,30.329690900156773
MADHYA PRADESH,2013,Seattle,15421,42737,36.083487376278164
MADHYA PRADESH,2013,Stanford,14354,42737,33.586821723565066
MADHYA PRADESH,2014,Berkeley,15188,84112,18.056876545558303
MADHYA PRADESH,2014,Seattle,48657,84112,57.847869507323566
MADHYA PRADESH,2014,Stanford,20267,84112,24.095253947118128
MADHYA PRADESH,2015,Berkeley,11489,18745,61.29101093624967
MADHYA PRADESH,2015,Stanford,7256,18745,38.70898906375033
MADHYA PRADESH,2016,Berkeley,13920,153490,9.068994722783243
MADHYA PRADESH,2016,Seattle,97642,153490,63.61456772428171
MADHYA PRADESH,2016,Stanford,41928,153490,27.316437552935046
MADHYA PRADESH,2017,Berkeley,18720,113170,16.541486259609435
MADHYA PRADESH,2017,Seattle,94450,113170,83.45851374039056
MADHYA PRADESH,2018,Berkeley,20532,70657,29.058691990885542
MADHYA PRADESH,2018,Seattle,50125,70657,70.94130800911445
MADHYA PRADESH,2019,Seattle,59899,59899,100
MADHYA PRADESH,2020,Berkeley,10496,85295,12.30552787384958
MADHYA PRADESH,2020,Frankfurt,2907,85295,3.4081716396037285
MADHYA PRADESH,2020,Seattle,52398,85295,61.43150243273345
MADHYA PRADESH,2020,Silicon Valley,19494,85295,22.854798053813237
MADHYA PRADESH,2021,Seattle,32402,46627,69.49192527934458
MADHYA PRADESH,2021,Silicon Valley,14225,46627,30.508074720655415
MADHYA PRADESH,2022,Silicon Valley,10720,10720,100
MADHYA PRADESH,2023,Princeton,9865,44624,22.106937970598782
MADHYA PRADESH,2023,Seattle,23993,44624,53.76703119397634
MADHYA PRADESH,2023,Silicon Valley,10766,44624,24.126030835424885
MADHYA PRADESH,2024,Princeton,1562,25454,6.1365600691443385
MADHYA PRADESH,2024,Seattle,23892,25454,93.86343993085566
MAHARASHTRA,1991,Berkeley,500,500,100
MAHARASHTRA,1992,Berkeley,900,900,100
MAHARASHTRA,1993,Berkeley,1620,1620,100
MAHARASHTRA,1994,Berkeley,240,240,100
MAHARASHTRA,1995,Berkeley,2470,3520,70.17045454545455
MAHARASHTRA,1995,Madison,1050,3520,29.829545454545453
MAHARASHTRA,1996,Berkeley,3071,3071,100
MAHARASHTRA,1997,Berkeley,4960,13212,37.541628822282775
MAHARASHTRA,1997,Cornell,500,13212,3.7844383893430216
MAHARASHTRA,1997,Los Angeles,1500,13212,11.353315168029065
MAHARASHTRA,1997,Seattle,6252,13212,47.32061762034514
MAHARASHTRA,1998,Berkeley,1000,7480,13.368983957219251
MAHARASHTRA,1998,Cornell,500,7480,6.684491978609626
MAHARASHTRA,1998,Detroit,400,7480,5.347593582887701
MAHARASHTRA,1998,Seattle,3580,7480,47.860962566844925
MAHARASHTRA,1998,Silicon Valley,2000,7480,26.737967914438503
MAHARASHTRA,1999,Berkeley,1000,37478,2.6682320294572817
MAHARASHTRA,1999,Boston,2300,37478,6.136933667751747
MAHARASHTRA,1999,Detroit,400,37478,1.0672928117829126
MAHARASHTRA,1999,Los Angeles,1800,37478,4.802817653023107
MAHARASHTRA,1999,NYC/NJ,400,37478,1.0672928117829126
MAHARASHTRA,1999,Princeton,6000,37478,16.009392176743688
MAHARASHTRA,1999,Seattle,9380,37478,25.028016436309304
MAHARASHTRA,1999,Silicon Valley,10000,37478,26.682320294572815
MAHARASHTRA,1999,St. Louis,3400,37478,9.071988900154757
MAHARASHTRA,1999,UIUC,2798,37478,7.465713218421474
MAHARASHTRA,2000,Berkeley,1700,97637,1.7411432141503733
MAHARASHTRA,2000,Boston,6080,97637,6.227147495314276
MAHARASHTRA,2000,Michigan State University,866,97637,0.8869588373260138
MAHARASHTRA,2000,NYC/NJ,10744,97637,11.004025113430359
MAHARASHTRA,2000,Princeton,6000,97637,6.145211344060141
MAHARASHTRA,2000,Seattle,57740,97637,59.13741716767209
MAHARASHTRA,2000,St. Louis,8100,97637,8.29603531448119
MAHARASHTRA,2000,UIUC,2057,97637,2.106783289121952
MAHARASHTRA,2000,Work an Hour,4350,97637,4.455278224443602
MAHARASHTRA,2001,Arizona,4000,123728,3.232897969740075
MAHARASHTRA,2001,Berkeley,2700,123728,2.1822061295745505
MAHARASHTRA,2001,Boston,2500,123728,2.0205612310875467
MAHARASHTRA,2001,Cleveland,1850,123728,1.4952153110047848
MAHARASHTRA,2001,Delaware,4000,123728,3.232897969740075
MAHARASHTRA,2001,Los Angeles,1000,123728,0.8082244924350187
MAHARASHTRA,2001,Madison,3621,123728,2.9265808871072028
MAHARASHTRA,2001,Michigan State University,1100,123728,0.8890469416785207
MAHARASHTRA,2001,NYC/NJ,9506,123728,7.682982025087289
MAHARASHTRA,2001,Princeton,15276,123728,12.346437346437346
MAHARASHTRA,2001,Seattle,52420,123728,42.36712789344369
MAHARASHTRA,2001,Silicon Valley,11100,123728,8.971291866028707
MAHARASHTRA,2001,St. Louis,9995,123728,8.078203801888012
MAHARASHTRA,2001,UIUC,1410,123728,1.1395965343333765
MAHARASHTRA,2001,Work an Hour,3250,123728,2.6267296004138108
MAHARASHTRA,2002,Berkeley,4000,104018,3.845488280874464
MAHARASHTRA,2002,Boston,5100,104018,4.902997558114942
MAHARASHTRA,2002,Cleveland,5000,104018,4.80686035109308
MAHARASHTRA,2002,Houston,1500,104018,1.442058105327924
MAHARASHTRA,2002,Michigan State University,1100,104018,1.0575092772404777
MAHARASHTRA,2002,NYC/NJ,7200,104018,6.921878905574036
MAHARASHTRA,2002,Princeton,10000,104018,9.61372070218616
MAHARASHTRA,2002,Seattle,51300,104018,49.318387202215
MAHARASHTRA,2002,Silicon Valley,5000,104018,4.80686035109308
MAHARASHTRA,2002,St. Louis,5100,104018,4.902997558114942
MAHARASHTRA,2002,Stanford,8718,104018,8.381241708165895
MAHARASHTRA,2003,Austin,2000,142833,1.4002366399921586
MAHARASHTRA,2003,Berkeley,5974,142833,4.1825068436565775
MAHARASHTRA,2003,Carbondale,2000,142833,1.4002366399921586
MAHARASHTRA,2003,CentralNJ,1000,142833,0.7001183199960793
MAHARASHTRA,2003,Cleveland,5600,142833,3.920662591978044
MAHARASHTRA,2003,Colorado,2086,142833,1.4604468155118215
MAHARASHTRA,2003,Corvallis,1750,142833,1.2252070599931388
MAHARASHTRA,2003,Los Angeles,2500,142833,1.7502957999901985
MAHARASHTRA,2003,Michigan State University,2000,142833,1.4002366399921586
MAHARASHTRA,2003,NYC/NJ,15000,142833,10.50177479994119
MAHARASHTRA,2003,Princeton,10000,142833,7.001183199960794
MAHARASHTRA,2003,Seattle,63840,142833,44.695553548549704
MAHARASHTRA,2003,Silicon Valley,5000,142833,3.500591599980397
MAHARASHTRA,2003,St. Louis,10675,142833,7.473763065958147
MAHARASHTRA,2003,Stanford,13408,142833,9.38718643450743
MAHARASHTRA,2004,Arizona,6500,151340,4.294964979516321
MAHARASHTRA,2004,Atlanta,4134,151340,2.73159772697238
MAHARASHTRA,2004,Berkeley,7740,151340,5.114312144839435
MAHARASHTRA,2004,Boston,4650,151340,3.072551869961676
MAHARASHTRA,2004,Cleveland,7000,151340,4.6253469010175765
MAHARASHTRA,2004,Colorado,540,151340,0.3568124752213559
MAHARASHTRA,2004,NYC/NJ,12700,151340,8.391700806131889
MAHARASHTRA,2004,Princeton,10000,151340,6.6076384300251085
MAHARASHTRA,2004,Redlands,3000,151340,1.982291529007533
MAHARASHTRA,2004,Seattle,79550,151340,52.56376371084974
MAHARASHTRA,2004,Silicon Valley,7176,151340,4.741641337386018
MAHARASHTRA,2004,St. Louis,5350,151340,3.5350865600634336
MAHARASHTRA,2004,Stanford,2000,151340,1.3215276860050218
MAHARASHTRA,2004,Yale,1000,151340,0.6607638430025109
MAHARASHTRA,2005,Atlanta,2000,256612,0.7793867784826898
MAHARASHTRA,2005,Austin,1500,256612,0.5845400838620174
MAHARASHTRA,2005,Berkeley,9880,256612,3.8501706857044877
MAHARASHTRA,2005,Cleveland,6202,256612,2.4168784000748214
MAHARASHTRA,2005,Colorado,4400,256612,1.7146509126619178
MAHARASHTRA,2005,DC,2900,256612,1.1301108287999002
MAHARASHTRA,2005,Los Angeles,1000,256612,0.3896933892413449
MAHARASHTRA,2005,NYC/NJ,31370,256612,12.22468162050099
MAHARASHTRA,2005,Princeton,9000,256612,3.5072405031721043
MAHARASHTRA,2005,Seattle,173870,256612,67.75598958739263
MAHARASHTRA,2005,Silicon Valley,11990,256612,4.672423737003725
MAHARASHTRA,2005,Stanford,2000,256612,0.7793867784826898
MAHARASHTRA,2005,Yale,500,256612,0.19484669462067244
MAHARASHTRA,2006,Athens,10000,110994,9.009496008793267
MAHARASHTRA,2006,Atlanta,3375,110994,3.040704902967728
MAHARASHTRA,2006,Boston,5000,110994,4.5047480043966335
MAHARASHTRA,2006,CentralNJ,5000,110994,4.5047480043966335
MAHARASHTRA,2006,Colorado,2650,110994,2.387516442330216
MAHARASHTRA,2006,Los Angeles,1000,110994,0.9009496008793269
MAHARASHTRA,2006,NYC/NJ,13300,110994,11.982629691695047
MAHARASHTRA,2006,Princeton,11429,110994,10.296952988449826
MAHARASHTRA,2006,Seattle,34066,110994,30.69174910355515
MAHARASHTRA,2006,Silicon Valley,11251,110994,10.136583959493306
MAHARASHTRA,2006,Toledo,1500,110994,1.3514244013189902
MAHARASHTRA,2006,Work an Hour,9923,110994,8.940122889525561
MAHARASHTRA,2006,Yale,2500,110994,2.2523740021983167
MAHARASHTRA,2007,Athens,10000,375532,2.662888914926025
MAHARASHTRA,2007,Atlanta,18000,375532,4.793200046866844
MAHARASHTRA,2007,Berkeley,3000,375532,0.7988666744778075
MAHARASHTRA,2007,Colorado,1200,375532,0.319546669791123
MAHARASHTRA,2007,Los Angeles,1000,375532,0.2662888914926025
MAHARASHTRA,2007,Michigan State University,4000,375532,1.06515556597041
MAHARASHTRA,2007,NYC/NJ,31200,375532,8.308213414569197
MAHARASHTRA,2007,Princeton,5000,375532,1.3314444574630124
MAHARASHTRA,2007,Seattle,239620,375532,63.80814417945741
MAHARASHTRA,2007,Silicon Valley,44710,375532,11.905776338634258
